# {'t_start': '2024-05-04_19-03-11', 'model': '3D'} 
return,length,time
11.228393,29,2295.804913
5.583832,15,2304.672806
9.462472,22,2317.38221
8.916022,23,2330.805134
6.432726,18,2341.990095
5.975536,16,2352.447365
9.524168,26,2369.27695
8.678846,21,2382.953644
9.813617,25,2398.876853
10.213028,28,2416.239519
9.236179,23,2430.499323
4.057232,12,2437.537422
8.748895,21,2450.50046
4.316883,13,2458.606318
9.133788,22,2472.654024
4.162866,11,2479.192746
3.107559,11,2485.551714
4.389605,12,2493.063753
4.00464,11,2499.681574
6.122483,15,2509.628122
10.291169,27,2526.084973
6.486102,17,2536.205928
13.445241,34,2557.223123
8.669797,22,2570.661567
11.94155,30,2589.576795
4.607506,13,2596.974496
13.812409,35,2617.281236
9.385039,26,2632.120885
4.955772,14,2640.836692
12.450498,32,2659.583281
6.90981,19,2671.283446
5.957753,16,2682.282452
8.840623,20,2694.232344
9.203946,25,2709.640441
16.566434,37,2732.213274
9.07269,23,2745.300028
3.969904,11,2752.365007
4.415355,12,2759.964234
9.976318,24,2774.949441
5.897132,15,2784.412756
11.861211,30,2802.591157
5.802496,16,2812.15606
8.542877,19,2823.376148
12.530234,29,2840.948656
4.96663,13,2848.389533
5.369327,15,2857.630068
6.54465,15,2866.685494
4.220488,11,2873.627489
6.891275,16,2882.79294
3.947797,11,2889.072165
7.700994,21,2901.753126
13.103918,33,2923.537832
13.34304,33,2943.937309
8.650877,21,2957.276422
10.277471,26,2973.476821
5.865699,14,2982.371144
7.465822,19,2994.226152
6.432851,17,3004.762807
8.177181,21,3017.12459
4.4708,13,3024.994903
8.641553,22,3038.228017
9.272505,24,3054.146211
11.956247,30,3072.312594
7.92794,20,3084.846561
9.136405,25,3099.454114
3.330147,9,3104.91814
7.405339,18,3115.374595
6.592219,16,3125.011353
12.347153,31,3143.121181
12.976519,28,3160.844172
9.277316,23,3174.289482
10.896623,28,3190.339237
7.109799,15,3198.852176
3.718657,10,3204.081358
12.779954,30,3222.243543
3.876613,10,3230.208479
11.453006,29,3246.743514
6.380911,16,3256.348885
16.573973,37,3277.827158
14.149717,39,3302.384376
2.981993,9,3307.305282
7.704287,20,3319.150665
12.662671,32,3337.641666
9.950263,22,3351.357601
8.124223,20,3362.971777
8.375472,20,3374.73788
7.098853,19,3385.522817
9.334944,22,3399.142203
9.105772,23,3412.005308
9.710546,21,3424.029108
12.739038,36,3445.067501
9.145988,25,3460.016624
10.915289,28,3478.054528
6.780698,16,3486.619671
7.064944,19,3498.509563
15.491033,39,3521.450413
5.629712,17,3531.510764
3.491001,9,3537.345351
8.693401,22,3550.644714
9.28343,25,3566.264072
5.631997,17,3576.064854
12.295815,35,3597.238358
6.408477,17,3607.919575
12.629869,33,3628.215754
6.449772,17,3639.66814
10.72371,26,3656.207469
8.599379,22,3669.613466
7.953755,18,3681.145393
9.712014,28,3698.733457
5.502672,14,3707.301854
9.316928,24,3724.491231
8.555449,23,3739.473166
10.113511,29,3757.399964
8.956706,24,3772.492064
9.45832,25,3787.979082
3.83548,13,3796.307476
7.990886,24,3811.419128
11.324141,30,3830.232701
12.324902,33,3850.220503
10.954244,27,3866.929424
2.451043,8,3871.682645
17.745816,45,3900.471218
6.619479,22,3914.90809
4.270735,11,3921.790825
7.209609,18,3933.100286
12.570619,35,3955.798981
10.141755,27,3972.520047
12.873775,33,3993.182449
9.733308,25,4009.214741
4.759622,14,4017.915052
4.517969,11,4024.547893
5.445772,14,4033.429375
9.857913,26,4050.264009
10.36567,26,4067.245655
6.35786,14,4075.886892
9.038656,22,4090.369106
18.62656,47,4120.095746
13.773659,35,4141.766183
10.613401,25,4158.409405
4.369618,13,4166.512958
9.279203,29,4187.142305
4.208984,11,4194.275196
5.660395,14,4204.134001
5.139655,14,4212.646538
3.95129,11,4219.344429
8.048989,21,4232.651113
14.614458,38,4256.067031
11.408406,30,4275.298815
5.88285,15,4283.840038
12.709673,30,4300.940384
3.496693,10,4307.014423
9.075559,26,4323.728132
10.629456,27,4340.633195
10.256579,22,4353.602988
6.419582,17,4364.439204
5.509176,16,4374.111085
15.991535,44,4402.547412
8.675399,18,4412.345639
13.158002,35,4435.669006
5.734636,15,4444.350801
13.773157,36,4466.036771
5.520968,15,4475.554667
4.891112,12,4483.050035
14.521498,37,4505.909162
4.618786,13,4513.534257
5.432954,14,4522.402762
6.477815,15,4531.675755
5.724478,14,4539.135381
8.885262,23,4553.060961
10.286482,26,4569.353448
8.944848,23,4583.237058
14.061277,34,4604.621161
3.764099,10,4610.991737
13.303467,32,4629.802564
6.77877,16,4639.427704
7.280547,16,4650.057708
8.222528,22,4663.769501
5.017425,12,4671.720095
6.098528,16,4681.418437
9.772886,27,4698.195595
7.730267,22,4711.963866
6.726595,18,4723.076424
9.529058,22,4736.186023
16.564526,39,4759.717853
9.899143,30,4778.015773
7.620108,21,4790.9461
5.631134,16,4801.458046
7.378798,19,4813.345535
8.663215,22,4827.148776
4.306567,11,4833.658494
5.278836,14,4843.189887
4.629017,12,4850.048613
10.847115,26,4865.819478
9.00903,25,4880.970897
5.720374,13,4889.448452
10.359577,26,4905.7191
8.530615,22,4919.215013
12.467928,30,4937.378889
8.432032,21,4950.098767
3.934018,10,4956.518935
7.013363,19,4967.910686
11.938178,31,4987.143183
10.012843,25,5003.530894
9.238489,29,5021.081424
4.326216,13,5029.13641
11.321515,28,5045.773222
7.089341,17,5055.607411
7.474221,19,5067.035598
9.841448,26,5083.573102
3.799275,13,5091.38956
7.592531,20,5105.208944
5.818522,17,5115.237828
9.229972,23,5129.369578
6.631038,17,5139.647142
11.078364,30,5157.882883
21.951068,59,5193.334747
7.669053,21,5206.46814
5.554092,13,5214.270261
12.748231,29,5231.734889
6.484944,16,5243.114619
4.537311,13,5250.561867
12.70912,31,5269.213181
8.1,21,5337.927462
11.999264,34,5358.366472
7.275026,20,5370.191208
14.456897,32,5389.787073
3.228638,9,5395.054508
11.714255,29,5414.715108
15.358431,39,5439.53362
10.448291,23,5453.703389
13.05903,34,5474.976576
9.712171,23,5488.69197
4.898552,15,5497.921765
4.88514,15,5506.949809
4.316881,12,5514.835342
7.474894,18,5526.340062
7.960169,19,5537.970436
7.95961,19,5549.757377
7.528085,22,5564.419817
9.84541,28,5581.136868
11.808826,30,5600.011467
11.828006,31,5618.434705
5.946396,14,5626.521393
7.626633,22,5639.01674
7.985437,22,5653.046867
15.580297,35,5674.121411
4.367332,12,5681.400805
15.332625,40,5705.31417
14.259598,41,5728.952899
4.88433,13,5735.861727
12.216,30,5753.809746
6.335243,17,5765.149409
9.060479,24,5780.092699
5.761317,17,5789.910764
9.261097,26,5806.98205
7.996642,20,5819.49199
9.306377,26,5834.85051
4.271832,13,5842.69228
4.282702,11,5849.666681
8.167883,20,5863.057444
8.020715,21,5875.773958
6.831845,21,5893.838217
5.453406,15,5902.483118
3.833455,12,5909.73746
11.210029,31,5928.558924
17.758527,45,5955.906992
10.70142,29,5976.03705
8.530624,19,5987.291645
11.465097,30,6005.077518
3.716217,12,6012.272053
13.234821,33,6031.409037
4.152565,11,6038.61048
11.380224,29,6056.645896
8.200845,21,6069.24924
5.528639,15,6079.18928
8.85521,23,6094.122405
7.191915,18,6104.53982
5.625278,15,6113.415309
11.012268,28,6130.43305
8.014396,20,6142.510547
12.296355,31,6163.151196
9.001461,23,6177.036344
8.128955,22,6190.460808
12.244645,32,6213.997588
7.00324,20,6227.809873
16.177195,43,6254.140539
6.012443,15,6263.728927
7.371866,17,6274.98103
7.69445,18,6286.631646
7.405167,20,6298.974133
3.469593,11,6305.563143
9.880346,26,6321.860649
6.945191,16,6331.782739
2.992221,10,6338.14469
9.912239,25,6352.963856
6.974342,17,6363.224249
7.357013,20,6375.639134
11.493013,32,6394.409093
18.372412,48,6424.077819
4.056022,13,6431.170289
13.010272,32,6450.277824
4.636804,14,6458.10968
8.921215,24,6472.794242
6.692851,18,6483.343176
9.893846,29,6502.691202
7.312276,19,6514.258724
5.728962,15,6522.944466
5.46798,15,6532.45153
7.292236,19,6543.686793
9.149063,25,6563.095214
9.80453,26,6577.891132
8.614543,22,6590.91748
8.044118,21,6603.268574
6.341106,18,6613.744665
13.042423,32,6632.811031
6.934083,18,6644.719872
8.130787,23,6659.39256
6.002769,15,6668.223377
7.464847,24,6683.796021
6.669671,16,6692.563389
6.662855,15,6701.389929
3.316231,9,6706.826075
4.512114,12,6714.231767
8.636121,23,6728.294859
8.587247,25,6742.22649
8.990372,19,6753.362883
21.175723,53,6784.741753
11.709774,29,6803.486523
12.062867,29,6821.244454
10.428454,28,6838.818072
5.406133,13,6846.765751
10.588939,26,6861.240624
8.319197,22,6873.989111
9.825853,26,6890.126715
4.811306,13,6898.588267
4.501741,12,6905.703995
6.887698,18,6916.306556
5.0334,15,6925.000428
15.484137,36,6947.673935
11.706347,30,6964.936533
4.743829,13,6973.320281
6.586396,17,6983.755442
7.353489,19,6994.986054
6.98997,17,7005.174033
10.054009,25,7021.044078
8.743894,22,7033.845039
6.249715,13,7041.755254
11.466432,29,7059.457441
6.001999,14,7068.08128
9.537637,22,7081.083268
10.68806,23,7094.893727
8.268442,22,7109.584335
8.833741,26,7125.688586
8.686054,21,7138.75155
13.558272,32,7157.338299
6.690985,17,7168.317648
7.512517,19,7181.128775
3.201895,10,7187.232384
16.252267,47,7216.120076
4.119659,11,7222.297534
8.351065,21,7235.652876
12.545907,37,7258.776361
16.949359,45,7288.122616
9.280796,24,7303.150075
16.469598,41,7328.691843
7.402653,17,7338.938135
12.278979,30,7357.065818
11.027685,28,7374.999681
7.887281,23,7389.566678
5.881048,15,7399.178672
4.297013,12,7406.003428
6.602175,17,7416.501464
7.11902,18,7427.670335
9.856175,27,7444.854848
4.961158,13,7452.352138
9.503309,26,7469.83376
8.163738,21,7483.7913
5.962559,14,7492.802776
10.543988,25,7508.363406
9.531698,25,7523.998818
15.009863,37,7546.679215
16.849668,46,7574.020164
10.060132,26,7589.391179
9.104562,23,7604.311008
12.312889,31,7623.407562
5.164305,14,7632.5693
6.524671,17,7642.953947
12.18293,32,7663.266388
9.08796,25,7679.885814
4.688886,13,7687.865404
4.013961,10,7694.414262
12.904769,33,7715.146676
25.154485,72,7761.348166
7.782697,20,7773.047795
4.786594,14,7781.818467
10.581059,28,7799.958803
11.016376,28,7817.542858
10.293551,25,7832.740225
7.656179,18,7844.352873
6.591661,16,7853.678166
13.172213,32,7872.635717
6.48538,17,7883.289611
7.038161,18,7894.700623
13.164939,34,7914.981273
6.939959,17,7925.339345
13.90317,35,7946.806378
14.456821,36,7970.374908
6.480605,16,7979.811966
4.077316,11,7985.993699
12.988173,32,8005.498792
11.914158,30,8022.559354
19.451843,47,8052.109653
6.991588,15,8061.191201
11.475726,27,8078.745668
10.283679,26,8112.924612
6.371027,16,8122.563071
5.308779,14,8130.325413
8.680926,22,8143.930643
9.720225,26,8160.229659
11.231295,29,8179.887525
11.244649,27,8196.255998
11.171787,26,8212.697816
7.307664,19,8224.932078
20.720501,59,8263.70562
7.499142,20,8277.125025
13.062666,32,8296.652313
8.703548,24,8311.862544
8.031549,21,8325.201219
7.955458,19,8338.5179
12.001774,29,8356.369783
16.422053,45,8389.355592
12.15092,29,8407.973653
9.955457,22,8421.738619
9.714375,28,8438.458574
5.191591,14,8447.763983
11.080192,28,8465.067094
7.78833,17,8475.523861
12.892578,29,8492.978935
7.600151,19,8506.978407
7.576867,19,8519.936161
11.163495,29,8538.405008
5.590763,14,8546.901773
5.91894,16,8557.004138
9.75218,24,8571.450563
9.868485,21,8584.056726
8.838509,23,8597.703416
8.039185,19,8609.895097
5.583562,14,8618.497657
10.411167,32,8639.393138
15.385907,48,8669.662632
5.45096,16,8679.370539
5.42442,12,8687.158249
8.908495,29,8705.311654
4.624639,12,8712.801113
5.965395,17,8723.757174
9.160271,23,8739.17205
6.196667,20,8752.173325
12.078409,31,8771.954309
7.893862,23,8785.574986
4.918619,12,8792.345904
10.545903,30,8810.555935
10.411705,27,8827.40899
13.156987,34,8848.520036
11.541926,29,8865.852863
11.444819,28,8885.38609
15.868956,40,8910.687036
8.23841,22,8924.389981
9.128331,22,8939.093382
10.54503,27,8956.300948
11.164597,30,8974.28142
16.32732,46,9002.682235
10.062112,26,9018.546972
8.100554,20,9031.083887
10.205209,26,9048.689503
11.269125,26,9069.876614
6.477486,22,9083.537435
9.629577,26,9099.438576
5.275177,14,9107.428884
9.135479,26,9121.64434
10.926605,28,9138.059718
8.887226,22,9151.931564
10.633341,25,9167.785039
6.791041,19,9179.54739
8.544465,22,9192.921458
8.842174,26,9210.766757
4.875147,13,9217.757105
5.239301,14,9226.201226
10.293678,28,9244.433762
10.835201,31,9263.564555
13.998033,36,9286.079901
15.118603,37,9306.837844
7.924982,20,9319.017919
6.487315,16,9329.011273
8.893832,24,9342.353796
6.139433,16,9351.948279
7.063332,18,9362.797607
5.102747,16,9371.908596
13.75871,36,9393.387322
18.209254,49,9422.576921
6.584587,15,9432.369287
16.095795,42,9458.344689
12.600955,32,9479.280059
7.604556,20,9492.863953
7.187085,23,9506.356901
11.950512,32,9526.426019
9.530339,25,9541.855613
12.259595,31,9562.918312
13.927469,33,9582.974343
5.245172,13,9591.578577
12.048972,30,9610.7017
8.880833,23,9624.289739
5.999633,15,9633.925022
6.607182,18,9645.08522
7.474874,20,9657.374452
18.173079,51,9688.876486
6.529854,16,9704.031457
14.484031,34,9725.396223
9.237469,25,9741.134514
9.360807,24,9756.396258
9.877679,29,9774.279608
11.426118,29,9793.025742
10.22779,29,9811.523932
11.319235,31,9830.476733
8.486005,22,9850.260323
7.956431,19,9861.218988
8.610601,23,9875.728418
9.216847,25,9891.184916
13.847628,33,9911.196573
13.622442,35,9938.02011
11.432645,28,9957.947989
11.986199,30,9977.206743
4.550602,12,9984.456489
7.072709,18,9995.132348
7.480841,20,10008.2314
9.808583,23,10024.664656
5.914294,21,10037.338175
7.708782,21,10050.548775
8.550934,22,10064.282208
9.17073,25,10078.846267
3.755873,11,10085.226521
10.02139,25,10099.862286
7.406133,19,10111.114486
7.702943,22,10123.870754
15.227253,38,10148.594166
11.609788,28,10166.316074
13.009725,30,10186.15232
10.170395,31,10206.143435
8.084534,21,10219.790199
9.928227,25,10235.346339
7.927109,20,10249.447467
5.367249,14,10256.762769
11.58421,26,10273.318578
11.747026,33,10297.36112
7.479704,20,10310.30584
12.364664,31,10330.040872
6.924823,17,10340.92245
14.168955,40,10364.904409
10.732845,30,10382.673866
10.275302,31,10402.043177
6.03094,17,10412.931363
13.263826,31,10434.521554
10.829872,27,10451.113601
12.140558,29,10476.9475
8.184996,21,10489.126081
13.262665,32,10507.8049
6.493086,16,10518.061352
10.812407,28,10535.150172
13.612852,37,10558.244349
6.550199,16,10567.054828
4.383498,14,10574.991904
8.975992,26,10591.833536
12.952124,33,10610.84577
5.470717,16,10621.164765
11.278212,27,10648.60866
7.113222,18,10661.088296
3.341012,9,10666.12473
5.178612,14,10674.976839
4.818466,14,10683.954793
10.520906,31,10702.84002
9.683261,25,10718.966538
10.144842,25,10733.433101
11.354088,29,10751.759873
16.27554,40,10780.970126
10.051063,26,10798.041429
3.573651,12,10804.648232
9.541156,23,10818.220378
11.670059,29,10835.637301
11.430906,29,10857.271047
15.396273,40,10881.56624
5.681959,16,10891.304507
14.985237,40,10916.628981
8.888748,29,10933.462232
15.065958,36,10954.836746
7.620668,20,10971.270792
7.729951,23,10984.95208
4.248644,12,10991.368348
10.173075,25,11007.410722
7.810626,20,11020.296472
6.289316,16,11029.468379
10.75804,26,11047.22313
3.656996,11,11054.47953
2.850019,10,11061.112171
8.17523,22,11073.688324
10.431257,25,11090.225543
6.950734,20,11102.173936
11.906893,32,11122.017683
15.642702,38,11145.162268
14.433419,34,11167.105788
12.122862,33,11186.868613
10.544437,30,11204.67146
7.136438,22,11218.203584
10.052547,25,11233.271032
4.207785,12,11247.058935
13.875458,39,11270.781349
10.665368,28,11288.564162
8.116813,22,11302.70703
13.859786,36,11323.34532
10.12762,26,11338.834807
8.404962,20,11351.375314
8.84313,21,11367.34478
6.554414,17,11377.830074
8.036331,21,11390.619478
9.4,24,11407.240212
5.279686,14,11417.777713
6.754895,17,11428.103435
6.022964,15,11437.03096
4.375154,12,11444.663978
19.207655,50,11474.175334
6.621874,21,11486.927369
9.068907,23,11500.238792
6.894996,18,11513.710956
7.868282,20,11525.276107
6.284169,15,11534.262753
8.822596,24,11549.75643
8.007444,22,11562.577511
11.798436,30,11581.064695
4.646958,15,11590.028846
11.216326,28,11607.071698
13.01342,31,11626.083654
4.103136,11,11633.231001
9.532281,26,11649.572282
8.949597,22,11663.31423
14.900651,33,11683.419672
7.916415,22,11696.06097
9.816499,23,11709.105572
6.694858,19,11720.841571
8.63258,25,11749.019361
4.758089,15,11758.354221
10.305015,25,11774.307401
6.439771,17,11783.804409
6.571405,17,11794.147155
15.638696,41,11818.623021
12.334728,33,11839.039902
4.986035,14,11848.779742
5.972706,16,11858.797607
9.138586,24,11872.847139
9.65995,25,11888.237379
9.122202,26,11906.062855
11.375864,29,11925.605093
12.395172,34,11949.268274
4.658075,12,11956.57666
15.988373,38,11979.377263
8.753431,22,11993.064089
9.023144,22,12006.764315
11.026401,26,12022.620121
11.227987,28,12060.307816
6.15678,16,12070.247746
5.803394,15,12079.195329
4.638583,12,12085.866967
11.149961,28,12103.141191
10.757496,29,12120.441355
5.429809,15,12129.986287
12.46264,36,12153.579794
11.590445,30,12171.743235
9.905452,25,12188.078624
6.754968,17,12197.902834
7.380917,18,12209.936126
5.014003,15,12219.537627
5.226685,14,12228.893021
11.205241,34,12253.561878
2.91761,11,12261.778887
10.94554,29,12279.099046
4.951863,17,12290.335664
8.550271,23,12304.876368
10.630362,24,12320.110832
4.390421,12,12327.191078
15.740037,44,12354.467106
5.608152,14,12362.754147
2.941079,10,12369.153329
13.346586,39,12393.752722
11.117366,28,12411.319741
12.159405,31,12430.516989
10.278593,25,12446.026703
4.683082,13,12455.312957
10.373217,26,12472.337177
3.598307,11,12479.519292
8.670191,22,12493.735214
6.52913,15,12502.864628
11.810093,30,12523.617695
13.234413,36,12545.47695
8.468032,21,12558.064611
9.568118,26,12574.17416
8.433974,22,12588.907331
11.130463,33,12609.166614
13.868183,35,12631.159806
12.068835,32,12651.683918
8.930656,24,12665.648447
15.664904,39,12689.944199
8.088622,20,12702.097662
3.951524,11,12708.787863
8.529108,25,12723.652893
4.3311,14,12732.421898
7.759564,20,12745.443428
6.601345,17,12755.316734
12.112766,36,12777.265657
6.602375,16,12786.822785
6.567234,20,12798.510468
12.179622,40,12827.739518
5.121768,15,12836.246499
5.696096,15,12845.549037
11.021066,28,12863.206681
8.028579,19,12874.348222
15.191036,40,12899.814928
8.716385,20,12911.804472
17.501066,45,12940.252538
3.854732,13,12947.464179
13.885726,38,12970.325994
17.101456,45,12997.33424
10.130566,29,13014.999643
10.494079,32,13033.681334
8.714789,21,13047.050807
12.652883,32,13066.127666
5.214724,14,13074.743879
18.177489,47,13102.431679
3.199945,10,13108.381261
9.696251,25,13123.802528
8.421259,21,13137.632845
5.361658,17,13147.442601
13.387633,38,13170.683801
6.942585,18,13181.865819
7.464921,20,13194.05429
8.591669,22,13210.303864
12.20997,29,13228.545487
9.669055,26,13244.359469
17.515655,43,13270.686981
5.712279,15,13279.271866
10.466653,26,13295.981912
4.712656,15,13304.597364
9.669294,26,13320.726216
16.530013,44,13347.902951
15.125755,40,13373.463149
10.009177,27,13399.08599
9.616803,26,13414.455952
7.074235,19,13427.338494
11.662513,29,13445.239277
7.4502,24,13460.322044
8.594893,23,13474.238221
8.336406,21,13487.470364
5.60603,17,13497.990106
8.7702,26,13512.87877
11.393445,34,13534.480785
14.80091,40,13558.796549
9.851913,25,13574.124557
5.392658,19,13585.285213
14.231975,37,13609.218017
8.038023,21,13622.208772
11.127503,29,13639.573999
7.525668,21,13652.630311
5.733635,16,13662.459184
9.619112,26,13677.430831
10.481235,27,13694.05596
5.347871,14,13702.7507
6.677268,18,13713.468155
8.033874,21,13725.74762
13.637817,37,13747.248842
14.585716,38,13770.99013
5.843665,16,13781.049069
5.500875,15,13790.60663
8.817666,29,13808.882396
7.251805,21,13822.430557
10.985958,29,13841.151363
8.319584,19,13852.87932
6.224317,17,13863.575711
5.142894,17,13873.33871
11.024128,28,13891.001056
7.924025,20,13903.35228
8.42744,22,13916.828506
16.333112,41,13942.376622
6.255945,17,13952.76978
19.705996,46,13981.323368
7.087838,20,13993.867584
4.705139,14,14002.910309
10.188578,27,14019.352887
13.809838,35,14040.431762
8.627642,20,14052.943439
10.683447,29,14071.10475
12.98962,32,14090.339117
6.143496,16,14100.24283
5.941195,17,14110.100315
7.305289,20,14121.834319
5.92859,17,14132.222537
4.773752,14,14142.283076
15.271757,38,14165.714434
8.420884,22,14178.929529
6.772316,16,14188.802291
6.195719,17,14198.705957
13.495653,31,14218.126666
7.278008,18,14229.891348
5.829141,15,14238.260041
9.941081,28,14254.604658
13.924494,36,14276.28949
11.377519,31,14295.051066
16.967752,47,14323.180483
12.580901,32,14342.765134
6.066521,16,14352.052254
8.673415,23,14365.136378
9.181368,21,14377.38582
4.443617,13,14385.053824
13.657435,37,14407.551598
6.096415,16,14417.557555
8.941922,23,14431.047144
10.922381,30,14448.829435
6.199465,17,14459.194117
10.104644,25,14474.007118
15.387444,40,14498.321527
15.7112,38,14521.87375
10.86673,30,14541.431072
14.328206,37,14567.391643
12.506803,30,14584.881459
10.698703,30,14602.211869
12.954131,36,14624.759091
12.771789,40,14649.03112
3.677413,11,14655.29728
18.240596,53,14687.67979
10.385709,28,14705.135218
5.845894,15,14714.356049
4.375792,13,14722.02665
10.096476,25,14736.278484
8.405174,24,14750.546007
8.225392,19,14762.539257
7.544504,25,14778.186979
4.813868,17,14788.529197
4.959327,15,14798.222725
11.459715,31,14818.513019
8.533438,24,14833.970657
9.6,24,14850.834681
10.452383,23,14865.389904
4.621934,14,14883.153399
14.491154,39,14906.88076
7.157696,18,14917.819682
11.862957,40,14947.156854
11.540417,29,14963.899635
10.632876,26,14980.143855
8.403839,22,14994.93984
8.422531,25,15010.890856
5.112399,14,15019.513628
11.516096,32,15040.095346
8.739454,22,15054.171533
20.615881,53,15087.994807
19.368055,45,15116.550982
12.239088,32,15136.583699
12.101789,31,15155.115536
10.82984,24,15171.072307
10.650135,27,15186.230784
8.13334,21,15199.046597
14.177074,36,15221.684664
8.985983,23,15235.382292
5.060562,15,15244.996505
11.163323,30,15263.426401
13.074573,35,15286.114789
14.293184,39,15309.177078
9.188411,28,15326.891994
10.668612,26,15342.476552
14.472709,35,15363.210292
11.290213,30,15382.613336
9.961328,29,15400.191453
11.753252,29,15420.704523
17.803335,42,15446.372727
10.173859,29,15464.174534
9.925773,27,15480.850499
9.683676,25,15496.472975
9.274426,24,15510.204687
5.835109,15,15519.709968
10.911759,29,15538.126358
9.066676,23,15552.326204
10.319182,25,15567.184692
6.93262,23,15581.221726
13.182517,32,15600.934155
15.632598,40,15625.870537
11.649304,31,15645.758665
10.708604,27,15662.965095
7.403128,19,15680.794137
13.685772,34,15702.334852
6.068252,19,15713.823488
8.969434,24,15730.48463
8.557513,22,15744.382224
10.937678,30,15762.871476
5.28651,14,15771.914171
13.11805,33,15792.738141
8.289278,21,15807.13862
8.312656,20,15819.135647
10.283344,26,15839.720457
