# {'t_start': '2024-05-04_19-03-11', 'model': '3D'} 
return,length,time
4.853903,13,3247.521888
8.136534,19,3258.590043
8.925042,21,3269.886487
10.819325,27,3286.997235
8.220262,24,3302.240998
14.973949,36,3323.100742
6.142723,16,3332.117895
6.632472,16,3342.275589
12.468976,25,3357.35541
17.75461,42,3381.47069
8.461779,21,3394.441196
5.263765,15,3403.099388
7.835704,20,3414.255007
4.761523,12,3420.86229
7.514314,19,3431.988866
4.465192,16,3441.374017
4.639398,14,3449.692234
4.268553,11,3456.589545
5.428847,13,3464.557234
5.529644,13,3473.022007
9.507292,23,3486.308774
13.712231,33,3506.023628
13.895622,34,3526.210836
5.76743,14,3534.544262
10.714526,24,3549.75975
8.003921,22,3563.547423
9.204218,26,3578.183089
11.70416,33,3598.818661
8.01486,21,3611.618995
8.897589,23,3625.971153
8.242174,23,3640.987875
6.539853,17,3651.781716
6.337867,17,3661.89909
8.783582,23,3676.255184
5.323405,14,3685.177085
7.307475,20,3698.000315
11.185649,30,3717.107795
11.281508,29,3737.667057
5.645393,16,3747.750625
8.412545,23,3762.394097
8.797879,25,3777.19016
3.982107,11,3784.347111
6.651554,22,3798.037495
5.672046,15,3807.710638
4.868234,13,3815.39481
4.713589,14,3824.868944
10.257379,26,3840.682421
7.012268,19,3851.827669
4.011964,11,3858.55706
7.058599,22,3872.311832
6.957871,18,3883.299193
4.370693,12,3891.10284
7.052284,19,3903.607077
7.313576,21,3917.511185
6.43342,15,3926.592247
4.941403,13,3934.658563
4.077859,11,3941.648046
6.361924,16,3952.673623
5.914874,15,3961.68336
6.960302,19,3973.908022
6.454712,18,3985.193936
13.71921,35,4007.200407
8.881208,22,4021.097571
18.986238,44,4049.205472
10.894411,30,4068.142315
14.714147,34,4090.431962
12.452807,32,4109.870243
9.703124,25,4125.954314
10.618741,27,4142.94361
12.875032,34,4165.395311
5.264208,17,4175.894491
9.605676,22,4192.178343
12.807798,33,4213.753175
4.514245,13,4221.432375
10.058672,26,4238.378576
12.049011,31,4257.166258
8.729681,25,4273.311754
10.186135,24,4287.034793
4.490667,13,4294.590587
7.2764,19,4305.908071
9.436257,25,4321.601762
7.124286,19,4334.055176
9.141919,25,4348.354511
11.049687,24,4363.599803
15.090368,31,4383.294681
13.560579,37,4406.608114
12.245208,31,4425.570999
10.299364,25,4441.560626
12.607806,28,4458.652921
9.521033,25,4473.712811
8.682792,26,4489.142576
5.195028,14,4498.15529
10.726097,27,4514.723298
7.674236,25,4530.649131
5.633065,15,4538.605714
8.167508,21,4551.034887
7.229607,17,4561.856797
7.032642,17,4572.057933
7.717249,21,4585.421627
8.112221,17,4595.491035
4.819416,13,4603.963757
4.510637,13,4612.173129
11.867092,28,4628.979364
10.629147,26,4644.490511
14.620408,36,4668.145121
4.750534,14,4676.338491
11.115175,27,4693.976524
8.156012,21,4706.665381
7.102536,16,4716.63631
14.67742,37,4738.436718
4.458783,13,4746.014606
4.632116,12,4753.434106
4.940312,13,4761.391749
6.860883,19,4773.287747
24.497997,63,4812.878193
11.061904,31,4832.042465
11.404335,34,4853.228759
4.766929,12,4860.722357
4.01795,10,4866.380377
13.127987,33,4886.683424
12.127396,32,4906.681089
8.302675,21,4919.855021
9.283532,23,4933.89157
12.164811,30,4951.831557
6.543378,17,4962.646897
9.420612,22,4976.006904
5.229118,15,4985.289537
8.476878,25,5001.786621
12.795629,34,5023.056901
8.82442,27,5038.312483
4.58101,11,5045.075292
8.194142,20,5056.607351
10.973691,28,5073.899086
7.163548,18,5085.569852
5.068268,14,5093.861386
11.894506,29,5113.430031
10.995634,26,5128.763102
13.323039,36,5151.200942
7.082654,18,5161.494827
7.376123,19,5172.745131
11.890654,28,5190.122489
4.376851,12,5196.919014
7.908114,19,5209.017988
8.656015,22,5222.178984
13.413948,35,5244.77199
13.692669,35,5265.469012
11.702153,37,5344.080698
9.237166,24,5358.409488
5.853663,16,5368.098791
4.326203,10,5374.235632
7.212686,20,5386.363519
11.866833,28,5403.299896
8.550017,22,5418.061397
7.227207,22,5432.067912
8.94037,21,5445.870928
4.005682,12,5452.768503
4.194626,12,5460.199842
7.94624,22,5474.431994
10.017533,23,5488.14925
7.550441,20,5500.323298
5.183968,17,5510.942071
4.977216,14,5520.026931
8.832538,23,5534.324676
8.571329,23,5549.014218
9.004876,23,5563.869099
3.610931,10,5569.762192
8.523469,24,5583.94033
5.093809,14,5592.330837
11.516146,29,5610.96875
5.01703,14,5618.959502
5.214869,13,5626.51292
10.485207,27,5642.281808
12.917085,35,5664.43576
8.026578,22,5677.198534
12.245203,32,5696.776582
5.944353,16,5705.726085
5.392658,15,5714.41273
12.170563,31,5732.202982
9.587615,24,5746.1529
4.327908,14,5754.342717
4.497328,13,5763.392993
4.631303,16,5772.802653
4.312879,12,5780.767292
15.67601,40,5805.852099
4.621579,11,5812.549953
6.192167,15,5821.582364
7.780774,20,5833.764475
8.4,21,5846.465582
4.584763,12,5853.95344
13.427408,40,5879.680564
6.064952,16,5894.398714
5.111282,14,5902.53456
4.223394,12,5909.714087
11.749826,30,5927.789406
9.366073,24,5942.699622
6.727989,16,5952.492977
8.0,20,5966.275104
5.022425,14,5975.30784
5.796626,14,5983.952428
13.385263,33,6003.383314
10.767844,27,6019.025744
7.882409,21,6031.353362
8.502217,21,6044.488408
9.500396,25,6060.429107
4.733271,13,6068.265938
7.438063,22,6082.299904
10.530862,24,6097.814417
7.856461,19,6108.844872
6.989959,18,6119.742155
6.231012,16,6129.297679
7.532532,19,6140.802811
8.240009,22,6155.084161
11.814796,31,6174.932796
12.58092,30,6193.122493
4.992697,14,6205.216792
6.652753,17,6218.380784
11.753109,29,6235.096992
13.80183,35,6256.712106
10.51051,28,6274.908631
11.024538,28,6293.246654
10.353824,28,6310.156368
15.19018,40,6335.002818
5.247079,14,6343.971034
10.308483,26,6359.033231
10.447541,25,6374.414492
9.960155,24,6388.774067
6.120158,17,6398.695421
7.895868,22,6411.929557
4.631837,12,6419.391262
4.172472,11,6426.319289
11.950643,32,6445.167013
4.512472,14,6452.944615
3.121988,10,6458.672461
9.263892,22,6472.349123
6.750469,21,6484.299542
7.67052,24,6501.125115
6.304909,18,6512.038349
5.470539,14,6519.770024
6.537158,18,6531.384454
6.079935,16,6540.852498
4.338341,13,6548.628882
7.994122,19,6564.20841
11.670229,29,6580.969978
10.677767,27,6596.260501
9.835443,26,6611.878921
4.096207,11,6618.644431
10.38891,27,6634.555044
7.324253,18,6646.559042
8.467445,21,6659.995149
11.214943,30,6678.540115
7.749847,20,6690.245842
7.566225,20,6701.850504
8.503993,24,6716.716588
17.520973,52,6747.053827
9.709562,23,6760.528246
15.756967,40,6783.584711
12.534023,30,6803.38624
10.218937,30,6821.919793
8.993023,23,6836.317563
15.299557,39,6859.223368
4.001545,13,6866.579156
5.805561,16,6875.43903
7.438055,20,6888.446372
6.196749,16,6898.781037
6.140468,15,6907.3734
18.582452,48,6936.22171
6.937442,23,6950.262226
7.171316,20,6961.699574
4.537452,12,6969.501307
9.743874,26,6985.4359
9.766416,25,7000.856662
10.778382,23,7013.942837
3.399391,10,7020.988468
8.841849,22,7033.867348
4.358298,11,7040.44168
12.234843,30,7058.77292
11.18566,28,7075.670086
11.561035,29,7092.994
4.148739,12,7101.207083
9.904101,25,7117.592256
14.313448,35,7138.98774
11.117991,31,7156.952986
13.004875,33,7178.780486
7.615407,21,7191.476105
6.589841,20,7203.871821
8.02103,20,7216.101059
8.154277,20,7228.17416
9.826433,26,7243.801868
12.445559,32,7265.129148
11.882641,30,7284.689628
9.868022,25,7300.207922
17.361836,44,7327.748411
10.113734,24,7341.73299
7.333833,18,7352.770757
6.060095,16,7363.106293
11.643736,29,7381.198183
7.878508,25,7397.392857
12.024864,35,7418.605391
4.962345,13,7426.449753
5.344489,13,7434.532247
9.571219,24,7449.726841
5.14857,14,7458.634479
11.943025,34,7481.408709
17.362801,44,7508.970616
9.150589,24,7523.896472
4.670797,12,7531.332766
8.80784,23,7545.312579
4.860016,13,7553.237914
7.788492,20,7564.492364
10.68487,29,7582.226098
9.678343,28,7599.528863
5.961913,16,7609.594297
8.692493,22,7623.598013
9.309864,22,7637.72426
21.231114,53,7671.169914
4.689188,14,7680.727658
10.400281,26,7697.153767
10.587758,29,7715.051371
9.155383,23,7729.856567
7.567435,21,7742.991539
6.346722,16,7753.305685
5.296574,16,7763.682276
5.217342,14,7772.104555
5.71632,16,7781.840976
8.344993,18,7793.75831
7.919709,21,7806.406353
6.860815,19,7819.151233
14.070382,36,7840.717609
16.914676,43,7866.946184
6.711445,19,7877.584884
10.803577,29,7896.399168
6.254595,16,7905.742325
7.474012,19,7917.678968
11.938907,34,7938.117878
12.256234,33,7960.215238
8.420401,25,7974.93952
6.829872,15,7984.04311
9.524839,24,7998.082195
7.859275,18,8008.489652
12.884256,33,8028.000497
11.152754,28,8045.815752
8.765278,20,8058.319988
6.336081,14,8067.042391
7.923343,21,8081.213164
4.757289,15,8108.101189
4.910498,13,8115.548213
8.627286,22,8128.748122
10.367552,24,8143.094142
6.814821,18,8155.014038
9.94049,25,8172.406729
13.639846,40,8196.120146
4.000833,12,8203.551887
3.154851,11,8210.912448
10.38891,29,8229.628727
12.513994,28,8248.272227
9.998197,27,8265.862544
7.996003,21,8279.503165
10.707954,26,8295.43037
17.858391,46,8324.459203
7.509112,19,8337.851375
6.347222,16,8347.133145
4.39853,13,8355.851208
7.175703,17,8365.687565
8.485556,23,8385.900003
5.065192,15,8395.301711
8.542333,22,8409.30206
13.974272,36,8432.099782
5.9245,14,8439.591789
7.776178,20,8452.892748
7.991541,21,8465.497689
6.245931,15,8474.773885
5.571087,15,8484.136468
8.285451,20,8496.05168
9.87233,26,8515.04695
12.163869,28,8533.382474
14.99471,40,8558.173834
12.968452,33,8577.925987
10.393766,28,8594.964228
13.236075,31,8613.956476
10.518702,31,8634.695032
7.50394,21,8647.273445
4.315946,12,8654.896563
14.733139,38,8678.780601
7.766458,20,8691.719536
4.806328,14,8700.304992
7.093515,17,8710.984544
13.359541,33,8732.035946
3.445969,11,8739.840667
8.991371,24,8755.644931
12.483861,30,8774.165137
8.529793,24,8787.870395
10.494797,26,8804.038465
14.556922,42,8829.716864
11.16574,29,8847.825341
6.131303,16,8857.030507
4.331736,12,8864.475439
7.781414,24,8880.266427
10.779812,28,8899.592654
7.830056,21,8912.555698
10.820011,30,8931.47417
16.997066,49,8963.264253
6.05493,16,8972.808698
23.192656,63,9010.805105
7.992111,23,9025.336038
10.39688,27,9041.845568
8.507245,24,9058.777443
10.24608,25,9079.238002
16.916475,43,9105.419122
12.281129,31,9122.221426
7.597197,19,9133.310297
4.557259,13,9141.203573
13.812319,33,9162.038744
5.284112,15,9171.012705
6.946856,20,9183.759796
11.00164,27,9200.929407
7.754768,20,9214.064516
8.46221,29,9231.241995
6.506915,16,9241.83203
11.442978,31,9261.20469
8.065391,19,9272.975589
12.611687,32,9291.498783
10.974688,27,9307.533322
9.286036,24,9322.35783
11.427376,31,9339.995374
7.782746,21,9352.716859
7.428038,20,9364.606102
6.525991,16,9374.067732
13.272948,35,9394.778283
8.967536,22,9407.617107
21.322096,54,9440.162279
5.474603,14,9449.756998
11.818037,30,9469.434572
19.883568,48,9499.692118
7.079818,18,9510.651389
6.071448,15,9520.535452
7.489073,21,9533.281892
10.755335,29,9552.379755
12.359086,30,9571.524994
7.926091,19,9583.054015
9.356915,23,9596.995241
8.708171,23,9612.566917
11.982498,26,9627.811456
7.675351,21,9641.343803
6.888743,17,9652.027321
8.487729,20,9664.306356
5.533905,15,9673.174215
8.472406,22,9686.791043
8.240054,21,9705.402451
9.852706,26,9721.694302
19.247221,49,9752.505517
6.641246,18,9763.335057
11.8991,28,9781.309817
10.07237,27,9797.646597
11.421101,30,9818.086513
6.215865,19,9829.283476
8.029096,20,9843.784685
7.737173,21,9859.790679
7.499202,19,9871.627251
10.732443,29,9889.757683
12.626489,29,9907.225716
3.77668,12,9917.857475
3.80873,11,9926.530386
12.46027,31,9948.098556
5.644635,16,9958.456124
10.223239,24,9973.853704
7.00974,19,9985.535367
12.232857,32,10005.966655
13.4297,38,10031.782073
8.965423,25,10046.329293
8.8724,26,10062.921743
7.825525,19,10074.203817
7.20104,17,10083.920405
13.959287,35,10104.565304
8.087777,20,10116.256595
7.13446,19,10127.490937
6.501596,16,10138.103215
6.475774,16,10148.491666
6.567463,19,10160.94452
20.254519,57,10197.369626
11.427278,30,10217.314525
10.614806,27,10233.908288
12.122799,31,10254.293469
10.55944,29,10272.152982
9.573489,27,10292.312136
9.890242,25,10308.79976
6.25903,17,10319.083887
8.317708,22,10333.131608
10.889223,30,10352.139382
11.331348,28,10367.99645
6.767617,18,10379.010658
7.451393,19,10390.635262
9.515141,27,10407.757534
11.855982,32,10430.348805
5.371311,16,10439.705681
12.755265,35,10464.558522
6.00307,17,10479.410841
7.780462,22,10492.751335
6.523983,17,10502.902121
5.439495,14,10511.317042
8.231244,27,10527.401704
5.562036,14,10536.340974
7.823485,20,10549.127482
5.96533,18,10559.356789
6.342699,16,10568.519743
10.196147,28,10586.54846
9.589326,24,10600.35352
4.107916,12,10607.314421
12.151447,32,10627.207504
5.360197,15,10646.660267
8.793661,21,10661.596422
12.702315,31,10680.935737
16.202457,46,10709.031298
7.06669,20,10721.493255
12.431526,33,10741.676853
16.517591,44,10773.806295
9.575932,27,10790.494753
7.276406,22,10804.142287
4.432939,13,10811.608774
10.927869,26,10827.696015
3.593225,12,10834.48577
15.227671,36,10859.989674
8.366781,21,10872.963023
10.463584,25,10888.100323
10.238662,27,10905.765811
4.951763,15,10915.113695
11.723994,31,10932.839584
9.146775,24,10947.235093
15.567756,40,10975.004189
8.028749,21,10987.922333
10.015742,25,11003.029573
8.80974,22,11017.068051
4.192275,12,11024.214825
18.25709,49,11056.372556
5.006521,15,11065.013313
9.114239,24,11080.471572
13.65476,35,11102.271697
11.643035,31,11121.342328
5.473011,15,11129.763871
11.91978,30,11149.516205
7.344501,19,11161.376318
5.742135,16,11171.181904
13.57649,34,11191.618174
8.352535,21,11204.047271
10.057147,26,11220.36448
5.975554,16,11229.626869
8.796122,23,11249.889391
3.363108,12,11257.024548
11.063989,28,11274.56718
11.766096,28,11293.139889
6.417897,18,11303.914161
10.438078,26,11318.51335
9.012299,23,11332.253407
8.756298,22,11346.084503
4.460716,12,11353.209556
8.842502,22,11369.620151
4.116533,12,11377.090647
7.501869,19,11388.795362
5.570288,16,11399.952009
10.473832,27,11418.922428
7.767014,19,11430.374362
7.146859,17,11440.594046
11.803602,30,11458.468149
15.817458,45,11485.79761
6.534663,16,11495.017712
7.851794,18,11508.00178
5.515008,16,11518.176086
5.968721,14,11526.026442
9.252401,22,11539.218807
7.591457,20,11551.945077
20.015237,45,11579.108314
18.779164,46,11607.007421
5.224967,13,11614.807644
8.454985,24,11629.839269
7.854447,24,11645.050666
13.637234,30,11663.921746
5.561166,18,11674.38822
16.636801,42,11699.592926
12.382226,37,11721.504123
18.405904,49,11764.366207
11.97898,30,11782.673148
6.027743,15,11791.767599
6.790202,17,11801.946019
9.068638,25,11816.597975
7.267956,18,11827.401541
6.937537,20,11841.865437
10.646944,28,11858.627704
6.699066,18,11869.665227
10.871327,29,11886.911805
7.659085,20,11900.884201
8.40961,24,11917.207888
4.50933,13,11925.646194
21.116408,53,11960.518293
5.665821,15,11969.958152
6.363869,18,11980.37527
5.374711,13,11988.858328
4.147296,11,11995.95847
7.270892,18,12006.686619
7.480737,17,12016.522275
7.89969,20,12029.247674
7.195866,19,12061.723752
10.004347,23,12075.339043
10.652364,27,12091.3978
3.935427,11,12098.621493
8.541489,21,12111.17851
12.819069,35,12131.906312
15.314615,39,12158.249361
15.627297,41,12183.19785
10.570927,23,12197.242146
9.647986,23,12212.263663
11.811714,38,12236.558961
21.346409,63,12280.60755
5.277633,14,12289.546278
5.353342,17,12300.202711
8.887006,23,12314.474342
9.4891,25,12329.820316
6.513692,17,12339.889842
4.920035,14,12348.479922
8.99323,23,12363.486768
11.396445,32,12384.330889
9.647441,25,12398.882288
10.287757,27,12416.366436
7.62498,20,12428.705554
12.794295,32,12450.456405
13.770656,35,12472.458052
16.153409,43,12500.06461
12.588421,37,12524.875573
17.11412,44,12551.678076
5.335006,15,12560.355255
6.175196,19,12572.44676
7.661515,21,12586.651044
11.516093,32,12605.991169
4.76761,15,12615.083409
8.616399,24,12630.247181
5.236514,15,12640.526122
11.754255,31,12659.534423
15.530776,47,12687.777525
9.728104,27,12704.550683
5.428061,16,12714.221822
3.52256,10,12720.194649
15.664559,42,12746.432333
13.478698,36,12768.08768
8.182166,21,12780.697511
11.949908,31,12799.117154
11.464157,29,12816.610536
6.542483,19,12832.863034
7.976287,20,12845.018942
3.935065,12,12852.138655
4.174304,13,12861.051334
14.706518,39,12884.239964
5.098649,16,12895.498862
11.678075,29,12912.337085
9.44619,23,12926.432155
6.85197,20,12939.507587
12.714126,34,12959.548707
14.40051,37,12981.352264
4.505572,14,12989.79004
10.665281,31,13008.734326
9.083684,23,13022.79005
14.880327,42,13048.317313
9.537886,28,13065.004736
7.922349,20,13076.803868
4.744639,13,13084.715283
4.088435,11,13091.282227
4.206942,12,13098.20692
9.370576,23,13112.091875
10.150404,28,13129.628062
6.531399,17,13140.438198
10.109032,26,13155.301385
6.089954,18,13166.421404
7.484354,20,13179.616257
7.667885,22,13192.686318
5.969738,15,13202.429789
7.254086,20,13218.475711
12.50291,34,13238.465506
9.09714,25,13252.837359
15.060215,40,13277.629131
4.294529,12,13284.157112
11.351271,28,13302.463438
8.733464,23,13316.747786
12.230729,31,13336.104386
11.329136,30,13354.072734
11.015696,29,13372.732624
6.920351,20,13393.977274
4.44273,13,13401.990479
9.870784,27,13419.407372
13.843038,36,13441.904792
8.698398,22,13455.463803
7.548924,24,13470.111634
11.833102,29,13488.234793
10.696461,27,13504.299657
4.186456,13,13511.672716
6.821559,21,13524.687722
13.608453,37,13547.626982
3.339647,12,13554.993616
14.53455,39,13578.917618
14.194611,35,13600.987647
15.858794,44,13628.211427
11.745748,29,13646.124004
9.823875,31,13664.603182
8.294714,22,13677.497915
5.702276,15,13686.35278
8.887386,23,13700.738935
11.302803,29,13718.366343
3.970353,13,13725.604689
15.742767,50,13755.034189
11.827181,27,13772.201907
11.434877,32,13792.232441
20.375403,57,13829.059695
11.659907,32,13849.155417
5.943585,16,13859.022001
7.649672,21,13871.784846
9.166381,24,13886.707092
12.486958,32,13906.835694
20.147843,53,13939.107107
7.313082,23,13953.251443
8.786472,23,13967.236106
4.409902,12,13975.144498
8.273027,22,13988.9432
11.629504,29,14007.222517
11.659157,28,14024.50977
9.366507,24,14038.626923
19.96092,52,14071.286295
7.193799,16,14080.811037
10.727509,29,14098.684529
6.213385,15,14107.543042
10.004922,28,14123.80687
6.535449,16,14133.47828
13.557076,35,14156.56787
4.578137,13,14164.478842
5.384619,16,14173.099194
10.321297,26,14190.040513
14.854217,40,14214.313729
9.760542,25,14230.412995
16.274265,41,14254.11044
9.493942,22,14267.596373
12.223184,34,14288.010587
5.273681,13,14295.584665
11.636071,30,14313.687286
7.056104,18,14324.272113
6.489254,18,14335.145784
13.132168,34,14355.49979
4.617353,13,14363.175454
18.909716,48,14390.891676
9.357535,23,14405.069936
11.20199,30,14422.754359
11.684821,28,14439.910851
9.918848,29,14457.631602
11.304576,30,14475.32387
8.056568,22,14488.639399
8.066912,21,14501.433632
17.591574,42,14527.537646
15.376095,38,14554.80605
15.828861,41,14579.845581
5.168999,13,14587.234957
9.610915,24,14601.210639
17.876498,49,14631.895387
12.781469,31,14649.929389
8.351901,21,14662.848541
14.218524,37,14685.339906
7.627048,21,14698.3345
13.506465,37,14720.884221
8.180522,23,14734.172233
18.043636,47,14762.41785
5.587779,17,14773.340124
7.594642,21,14786.656966
8.220196,24,14800.954252
10.05779,27,14819.164044
15.090043,39,14843.850734
13.313606,31,14865.194011
10.248226,27,14891.157414
9.486281,28,14908.145419
7.4216,19,14919.542705
11.7088,29,14942.285525
3.948459,12,14949.752352
8.468754,24,14963.101322
9.857002,23,14977.830063
8.759538,21,14991.052977
9.919964,28,15009.644627
13.262246,36,15031.765599
8.477552,21,15046.353488
8.814392,25,15061.477988
12.688411,32,15082.097866
6.792143,17,15093.199291
8.513323,20,15105.840966
7.20209,22,15119.486282
13.652848,35,15142.184852
9.781663,31,15160.300506
8.403174,23,15175.673539
12.456214,34,15194.624453
9.009445,25,15210.303637
9.438105,24,15225.282774
12.309481,34,15246.262757
8.435546,22,15259.984241
9.790811,24,15276.159228
5.501877,15,15285.052282
7.889144,20,15297.244526
11.264103,29,15314.215718
12.640101,31,15333.51887
5.716803,16,15342.792992
9.80834,33,15362.728738
10.923389,32,15383.274422
3.765406,13,15390.610293
3.890633,12,15398.661508
13.941591,31,15420.131624
12.319415,31,15438.910139
20.876561,51,15470.447117
9.550062,27,15486.795915
6.511687,19,15498.722857
10.385888,30,15516.6731
9.756709,24,15531.71657
15.619445,37,15554.369503
3.934645,11,15561.074394
10.293127,35,15582.390409
4.591146,13,15590.322907
5.048138,13,15598.218699
14.539764,35,15620.519113
6.297897,17,15630.605903
15.289615,42,15657.727499
11.227188,29,15682.312947
9.302049,25,15697.946268
11.224367,31,15718.396785
8.822332,22,15732.730556
6.878222,18,15743.625442
4.921419,17,15754.361089
7.188585,17,15764.616261
