# {'t_start': '2024-05-04_19-03-11', 'model': '3D'} 
return,length,time
12.268391,31,19077.710455
8.550438,22,19091.418483
8.490289,22,19104.164103
8.317886,26,19120.781347
13.086708,31,19140.269196
9.83368,24,19156.049208
13.661226,36,19178.83119
13.270405,34,19201.085873
15.453742,42,19226.966839
11.23331,31,19252.270118
6.163137,16,19261.970018
13.787612,43,19291.130636
11.274739,29,19309.155518
8.344781,22,19323.365548
17.586062,47,19352.473143
8.970208,22,19366.023664
15.25521,43,19393.487373
20.631608,63,19434.6584
7.423491,20,19446.531447
12.16779,30,19465.867813
11.791839,31,19491.845803
7.278399,20,19504.392641
19.823835,56,19541.504609
17.788949,47,19570.987707
12.741495,36,19595.832765
10.771855,30,19616.419332
19.352826,57,19653.639776
13.391509,37,19675.366403
8.581395,22,19688.868886
16.671381,43,19717.228326
9.461889,24,19733.432714
10.781407,28,19750.702782
12.346441,37,19773.348159
16.144131,41,19798.064257
17.787551,47,19831.57288
9.990008,26,19848.384852
14.692714,44,19875.286787
7.369502,20,19887.575296
7.627593,20,19899.735433
12.523164,37,19922.034623
16.690818,41,19951.93758
11.764248,34,19971.905673
12.852661,35,19992.911103
9.660604,26,20008.912869
15.404606,43,20036.792368
18.823183,51,20096.034262
13.367808,35,20118.737155
17.008306,46,20147.732216
23.291414,65,20198.135885
13.517284,35,20218.411378
5.508407,16,20228.87881
19.078698,48,20258.733605
9.062154,24,20274.095593
12.158412,30,20292.78417
6.539421,18,20304.444799
20.138376,54,20343.465607
9.76848,26,20359.193584
12.445669,32,20381.471586
14.654565,47,20411.291631
11.926421,36,20435.229898
13.646534,37,20460.710786
13.944817,37,20484.028497
6.264105,16,20495.22425
10.447437,29,20513.546105
9.914808,25,20530.992228
12.482109,31,20550.069085
36.163211,92,20615.036678
16.125216,41,20640.925491
8.541887,25,20656.415659
11.195677,30,20678.480724
13.108212,35,20700.767268
14.602987,37,20724.929286
11.619975,28,20742.120104
17.461543,45,20770.942373
13.972312,40,20799.664614
8.684053,23,20813.292536
26.646591,77,20864.153498
13.746086,39,20888.998075
18.803153,49,20919.183414
9.006461,25,20932.759679
13.022055,37,20958.288894
12.061458,34,20978.572572
5.624151,16,20988.382011
10.542302,27,21006.1672
16.594918,46,21036.901412
18.012865,48,21066.198574
19.069749,52,21099.43181
15.252854,46,21127.016322
21.66769,56,21162.0399
10.403786,27,21179.319521
5.866881,16,21189.51369
12.169151,32,21211.01436
12.892376,33,21232.010095
12.543523,34,21252.718684
9.270139,24,21268.473663
9.638319,25,21283.811561
18.70582,48,21326.399937
14.01326,45,21359.512318
12.133467,32,21380.046973
15.849297,41,21407.898211
14.154538,38,21432.541042
10.341048,26,21449.361568
21.905833,57,21486.073847
24.201539,60,21524.149029
23.356637,57,21560.901928
12.617828,40,21587.03872
13.944403,39,21610.887236
16.416515,43,21637.582175
17.603594,42,21664.897897
13.889258,37,21688.870235
9.812372,24,21705.34929
11.33001,31,21732.535243
18.245467,48,21762.528451
14.723225,38,21786.408271
21.569296,56,21823.325551
31.152156,87,21876.993546
34.364772,99,21976.843533
11.275422,28,21997.92664
17.844112,56,22035.868022
15.775538,45,22064.646722
17.446606,51,22096.669886
18.655043,48,22132.33542
8.755329,22,22158.900146
16.720579,44,22188.590431
12.073402,37,22217.1847
15.483169,47,22247.415895
7.763151,26,22263.865844
18.51715,49,22294.1411
20.213468,56,22329.540088
16.293716,46,22358.111503
18.274535,48,22398.940145
10.239947,26,22415.55834
10.88418,32,22434.958722
16.815998,45,22462.116496
8.168639,21,22476.343951
19.731668,51,22533.054099
16.597624,47,22563.304619
14.611109,40,22588.00117
13.863828,36,22611.960065
11.604758,30,22630.243383
21.520756,59,22667.503064
22.836726,59,22704.175723
9.898427,26,22720.918949
17.17477,43,22752.008823
12.555032,34,22773.10664
12.27576,31,22792.407533
7.900673,25,22807.228975
18.604878,49,22842.375088
11.736078,30,22860.294532
15.998939,40,22885.404083
14.18033,38,22910.166041
22.277573,62,22980.403962
25.922737,71,23025.67414
27.545868,72,23070.258783
16.0172,41,23095.50514
18.909821,47,23166.618577
8.296614,26,23183.170344
18.557451,46,23213.419086
16.216666,48,23244.942761
9.782154,25,23261.026598
13.847398,34,23283.657533
15.491521,42,23340.968537
20.19044,58,23381.430541
16.586878,45,23408.945766
10.885037,30,23426.66563
16.188044,46,23453.713014
12.120493,36,23476.849324
6.448184,17,23487.509214
14.109343,40,23512.755398
17.514603,48,23542.966682
7.981475,23,23557.46216
15.456087,42,23583.496804
10.151118,28,23601.396264
16.012982,50,23634.27303
24.456311,62,23672.677141
15.957618,48,23702.445607
22.08652,72,23748.205392
19.090872,55,23783.313713
17.12028,48,23811.403644
19.146627,58,23846.308225
9.578666,30,23866.670333
23.707976,68,23909.718412
22.599839,60,23948.078065
11.197764,33,23968.494291
18.618917,48,24001.96924
21.270054,57,24042.207196
15.707854,39,24079.895279
12.072068,36,24101.058759
19.847818,55,24134.474857
13.644225,35,24157.401028
13.103746,37,24180.477296
11.095826,30,24199.45279
11.874725,30,24218.202095
21.611407,54,24251.577259
17.08986,48,24283.858585
19.654852,52,24325.112329
8.289399,23,24339.967338
13.704947,37,24362.67382
25.970117,66,24405.104888
9.889729,29,24423.055948
8.981389,25,24438.939454
13.165193,38,24465.003139
15.781868,42,24490.609845
16.983577,44,24518.488883
10.187181,36,24542.088213
18.919257,50,24576.211166
23.967864,61,24615.551164
12.822493,34,24639.087519
6.666589,19,24653.0632
14.195224,41,24680.68682
13.669143,39,24705.459108
14.071185,40,24730.966263
11.907504,33,24752.19016
7.810537,21,24766.802924
16.049016,41,24794.951657
8.975956,25,24812.270543
10.207292,33,24832.515103
17.37808,50,24865.89783
18.747424,52,24897.922286
22.673354,65,24941.526524
15.425011,41,24967.314751
13.090654,36,24988.878532
13.880767,36,25011.26384
15.397495,43,25037.844129
26.539549,72,25082.635334
16.586994,42,25120.400154
10.634871,35,25142.42
16.050489,46,25172.32625
19.949879,49,25203.381525
37.294208,92,25263.002242
13.252222,41,25298.505074
9.722237,32,25317.228169
20.035349,54,25351.047703
9.424112,27,25383.416314
23.308993,62,25423.046672
12.449512,36,25446.993723
21.862037,52,25479.060918
18.981826,51,25512.973839
20.146095,57,25551.920578
34.716714,87,25608.989421
27.435856,71,25654.383794
17.189621,45,25682.339271
21.376445,55,25717.685859
13.020152,35,25739.168005
8.734843,29,25757.768405
16.123245,47,25786.260067
31.657418,80,25835.462247
15.945443,43,25861.695595
15.950613,41,25886.493098
23.597317,62,25924.688718
20.599029,54,25958.285226
15.520879,42,25984.62
13.301565,40,26008.857882
10.957859,34,26031.500627
14.433729,39,26075.109758
18.700033,49,26105.617505
18.465545,47,26135.713645
14.376567,40,26159.80925
19.748175,48,26192.103891
16.391703,43,26222.674566
30.609999,83,26282.050834
13.603725,36,26305.591796
10.789126,30,26324.453709
22.138871,58,26361.386558
23.508519,62,26401.075259
18.756858,49,26430.662359
23.232279,61,26468.978572
9.547881,29,26486.597511
17.844011,52,26520.434708
16.981357,53,26554.355305
15.094433,41,26584.893954
10.278466,32,26604.590023
22.216927,63,26658.103765
10.631504,28,26675.069731
11.993217,36,26697.292417
14.253564,40,26723.999794
26.077989,70,26768.110514
24.181542,70,26812.050838
17.554128,44,26839.284601
17.607021,46,26867.211121
17.542113,46,26896.761064
9.779157,27,26914.165264
23.871861,66,26956.237841
9.990655,33,26978.165905
11.804388,30,26997.142392
16.78985,45,27026.732402
34.60899,93,27084.155371
15.772436,45,27111.865998
21.514197,61,27149.13405
26.569688,76,27194.773482
13.851091,41,27219.422803
12.89256,36,27241.628675
22.657065,60,27280.106966
14.099169,39,27305.809728
29.355298,65,27346.305596
18.831791,49,27376.12963
16.398647,46,27403.59743
31.338182,80,27475.5447
25.942923,66,27517.37942
25.147018,72,27561.900621
24.227328,68,27606.039418
21.779641,59,27643.496647
26.253597,75,27692.147074
40.488047,111,27760.124793
27.593605,75,27805.717347
14.770682,47,27833.831525
21.926499,61,27870.976829
19.739102,57,27907.583811
18.440575,47,27937.17992
20.181225,56,27975.063076
16.853415,48,28004.753695
16.518623,45,28033.673364
16.649926,47,28062.19384
8.924456,28,28079.565279
9.057512,25,28095.355051
12.194207,35,28116.931956
12.117284,33,28136.915224
17.138447,49,28168.978299
20.737925,58,28208.558119
16.590691,42,28236.075551
12.849015,35,28257.030044
14.154193,36,28280.138913
21.159265,58,28328.258295
22.04251,56,28368.687193
14.730334,40,28391.833307
10.031622,26,28407.039106
12.513979,35,28428.675957
22.238613,58,28464.741956
12.344597,33,28485.902767
24.848508,65,28524.950558
19.433167,50,28556.508974
13.592836,40,28581.168611
17.200039,45,28611.129175
16.966065,50,28643.302268
28.69335,84,28696.000731
12.313316,37,28719.652803
23.070001,66,28762.089698
20.521017,54,28795.044266
13.557439,45,28822.922399
12.901748,34,28844.379077
17.365451,51,28876.630355
12.402936,34,28897.808816
12.662458,43,28925.747005
14.061222,35,28948.162503
12.685093,33,28967.901614
12.418561,38,28990.340743
21.776947,60,29027.52467
9.100105,23,29042.012286
32.078878,83,29095.066342
11.767404,35,29117.412352
18.874527,51,29149.457219
34.798453,102,29212.60721
11.892067,33,29232.845258
12.323475,33,29254.047382
11.318851,39,29277.316177
12.285694,32,29297.3361
43.607655,121,29370.797228
15.372467,43,29398.876349
20.864624,49,29429.752307
17.996475,51,29462.445017
19.845114,48,29492.211812
22.630581,61,29529.98032
14.732783,40,29566.74377
10.084346,25,29590.617167
14.810174,41,29615.387212
15.820439,44,29642.284118
19.812007,61,29679.423738
13.159642,35,29702.739251
27.962874,78,29755.120936
15.853545,39,29779.402621
37.941262,99,29842.084108
17.576352,48,29872.931725
16.40786,48,29906.279908
31.945905,87,29963.863791
10.446721,29,29981.646072
12.938194,33,30002.073915
11.791849,30,30020.569082
18.156141,48,30051.916058
21.247306,56,30086.331052
16.038016,37,30109.673232
35.455916,101,30175.771302
21.149878,56,30212.93693
23.175583,61,30252.307469
22.169981,68,30295.371573
20.582313,53,30328.958493
21.855619,61,30367.140387
14.613925,38,30390.232624
17.153268,47,30420.521776
23.229336,63,30462.419392
21.569951,56,30498.33005
16.762569,48,30528.866871
36.415853,98,30592.810925
24.295139,71,30647.940842
11.881001,30,30667.903205
22.419153,64,30708.439075
18.265156,45,30736.539385
16.378157,44,30764.801984
19.365404,56,30802.91724
17.868614,50,30833.592636
14.090327,40,30858.688952
21.3691,61,30899.276381
31.126871,82,30951.875072
18.505742,55,30985.146881
18.114416,49,31015.475892
17.91922,51,31046.792309
20.687432,54,31080.651868
19.824197,57,31115.983872
15.920515,43,31140.727682
22.381198,58,31177.196784
18.564184,52,31210.085026
25.232732,66,31250.786535
11.583253,32,31269.620776
15.581372,40,31292.980356
27.197569,72,31339.608992
17.996485,47,31368.945952
21.322235,52,31401.826303
28.838126,78,31451.054534
20.553812,57,31499.235176
24.872891,67,31541.021889
12.269711,33,31561.5945
20.943763,55,31596.974736
22.401699,59,31651.807156
18.734379,58,31689.547776
23.972524,64,31730.786684
12.22584,29,31748.548414
40.154797,120,31825.653605
18.043058,59,31863.454606
14.914764,42,31888.303116
13.473878,35,31910.817218
18.461991,56,31957.74086
20.927821,58,31993.038226
26.131697,70,32035.589124
18.229703,45,32063.706623
15.643227,41,32090.404444
15.640058,41,32117.397441
26.978295,69,32162.463513
21.885197,68,32205.705064
19.102104,48,32236.253852
14.997321,42,32282.995686
22.375583,65,32324.276273
13.636691,43,32351.4213
25.345373,81,32402.430857
17.124557,49,32436.33887
13.18597,36,32458.992745
49.162948,134,32550.959435
18.235294,53,32584.964077
17.834715,54,32618.829336
16.243655,39,32643.768196
25.193634,78,32691.444492
30.808478,90,32747.782635
20.554715,61,32785.792628
18.117067,47,32815.243472
38.199462,117,32887.410032
16.431142,47,32917.52802
22.150538,62,32956.477793
26.037583,80,33006.071192
40.328165,115,33079.204996
13.951021,42,33106.24556
31.399369,87,33160.375143
25.246544,70,33205.081005
17.418151,48,33235.549175
28.066578,85,33287.977061
39.77895,103,33354.781919
15.809433,44,33383.421689
10.962234,29,33402.308399
26.901782,74,33450.439127
23.671372,63,33489.967222
24.857767,61,33528.151773
23.482754,59,33565.5036
28.506731,67,33608.124499
20.199446,56,33642.744665
59.324233,167,33754.412333
33.154165,85,33808.548181
17.906135,45,33837.075435
23.764297,68,33881.660918
12.304245,31,33902.364854
25.338073,71,33948.762475
16.46295,50,33980.759086
35.449424,94,34043.111982
18.617282,52,34074.355794
17.151936,45,34102.586731
28.679671,85,34155.736718
41.497552,112,34226.558859
22.323838,64,34269.212206
