# {'t_start': '2024-05-04_19-03-11', 'model': '3D'} 
return,length,time
4.112151,11,2839.84235
4.414404,12,2846.605326
6.08763,15,2855.884402
4.471128,13,2863.946983
9.626245,26,2879.402889
5.340228,14,2887.318872
5.511879,14,2895.331211
17.871662,45,2924.784875
8.939786,23,2939.248684
7.553582,17,2949.800825
4.386106,12,2957.175377
4.856664,11,2963.807048
7.926147,20,2976.983302
14.832659,38,3000.12778
5.58945,15,3009.082833
16.411032,42,3034.481046
15.434247,39,3059.932601
7.615225,21,3072.126419
12.383969,31,3090.646049
7.182826,18,3102.277769
8.901035,23,3115.416652
8.462938,21,3127.568608
5.349249,15,3136.576874
13.740596,29,3154.726032
9.187337,24,3169.396145
9.621337,24,3183.023273
9.310314,24,3196.319535
3.656555,9,3201.504548
4.897331,14,3209.102947
3.651184,10,3215.566289
3.379812,10,3221.548036
4.88408,12,3230.841439
8.742985,21,3243.317052
9.518776,25,3257.462938
10.943777,24,3270.507047
7.016614,21,3284.269119
8.231463,22,3297.706878
4.944003,14,3306.49905
8.944905,22,3319.19852
8.664509,22,3331.536957
8.795338,20,3344.19964
5.38216,13,3352.00812
9.898006,25,3366.381828
5.937072,15,3375.486186
7.796093,21,3387.240531
11.794757,30,3405.204447
4.205948,11,3411.555359
13.308214,32,3429.458349
3.898372,12,3436.776246
4.285941,13,3444.293737
8.234622,21,3457.39567
7.663646,19,3469.293149
6.045839,17,3479.518796
4.473254,12,3486.184879
5.585392,16,3496.080059
14.589462,37,3518.057553
17.901986,51,3549.333652
12.211352,33,3568.894728
8.098368,21,3581.26377
6.23125,15,3590.507665
8.524635,25,3606.119788
5.182745,13,3613.859647
3.976513,12,3621.168653
3.893858,10,3627.936434
9.556507,25,3643.901335
9.582915,24,3658.978458
11.502765,30,3677.617298
11.37586,26,3694.198206
21.40781,52,3729.046881
6.310408,17,3740.162356
13.935607,36,3762.8771
13.198712,34,3783.583967
6.424595,19,3795.398849
16.092989,45,3824.404754
5.601475,19,3835.830723
9.718044,25,3850.891209
14.048992,37,3873.42288
4.531896,12,3880.683786
5.553475,16,3891.146876
10.343264,29,3910.370767
8.283715,23,3924.860608
6.198343,14,3933.700608
7.160252,18,3945.32353
10.603882,26,3961.706383
11.038937,32,3982.022526
11.902963,33,4002.902376
5.045023,13,4010.950539
14.216953,34,4032.098936
13.695339,32,4052.805656
8.827214,21,4066.615021
15.106944,41,4092.691566
12.432103,34,4114.0173
10.148939,26,4130.356124
5.2506,12,4138.562094
12.53813,36,4162.011336
5.150418,14,4170.55338
12.239363,32,4192.959398
9.601348,25,4209.927747
8.656715,24,4224.260923
9.981947,25,4240.503665
9.335475,23,4254.338908
16.023738,43,4281.055053
3.941068,10,4286.585537
11.243447,26,4301.421429
8.717719,22,4315.095087
11.586668,31,4335.537163
5.291697,14,4343.21922
6.336943,16,4353.207009
17.972986,50,4385.086256
3.860321,11,4391.817185
5.873181,14,4400.819967
3.569328,10,4406.631599
9.945989,23,4420.711693
7.708464,21,4434.227283
12.185533,31,4453.376223
4.761212,15,4461.964447
4.928384,13,4469.783339
11.958496,31,4488.491717
6.030094,16,4498.759651
13.849268,35,4520.701379
5.995798,16,4530.433606
4.736881,12,4537.303729
8.028649,18,4547.373196
8.589934,21,4560.842593
5.444832,13,4568.713812
6.572029,18,4579.372846
13.191262,34,4600.816959
7.481275,19,4613.067967
12.525982,31,4630.85812
5.429964,14,4639.392689
8.63274,25,4654.936782
6.623943,18,4667.251905
12.69124,35,4689.473237
5.622652,14,4697.848606
14.518512,37,4720.752162
10.210284,29,4737.942126
3.933122,13,4745.360841
5.438097,13,4753.42597
7.578599,18,4764.546497
8.426958,26,4780.700975
17.102992,45,4809.282075
10.952286,28,4826.310059
9.600742,22,4840.676262
4.514322,12,4847.836038
8.20793,21,4860.64243
7.756443,20,4872.15071
4.814622,12,4879.786811
9.038545,26,4895.901056
6.944268,18,4907.393092
7.644148,20,4919.667944
11.37879,29,4937.314192
6.600665,15,4946.50731
7.845312,20,4958.744415
13.407671,30,4977.312365
16.941307,45,5006.186381
10.490882,28,5023.536615
4.911682,13,5030.812174
4.449513,13,5038.325256
12.23581,31,5056.615196
5.550746,14,5065.520053
15.024658,35,5087.260215
6.726885,17,5098.101361
10.048005,21,5112.200669
4.023168,10,5117.727114
5.46258,16,5127.358155
6.342961,17,5137.987216
8.996561,23,5152.097236
4.281136,12,5159.253565
7.433203,20,5171.104978
9.670672,20,5183.200835
5.43828,14,5191.74678
5.276566,14,5199.975484
7.927117,22,5213.634278
4.190582,12,5221.175418
6.820574,17,5231.335069
8.636683,20,5244.65569
11.21819,25,5260.381058
9.309504,23,5273.0123
5.286924,12,5336.321971
8.41949,24,5351.384706
3.998016,11,5357.831264
3.687636,10,5364.182222
12.583339,32,5383.358814
7.032703,16,5392.83373
4.956383,14,5401.477497
4.740823,16,5413.025577
4.474722,12,5419.837534
19.386343,48,5450.840935
5.534723,16,5460.299378
6.076025,16,5470.725115
8.970885,22,5484.052134
8.870953,22,5497.303641
11.784826,30,5516.242249
8.904947,22,5530.644761
8.0,20,5542.441729
7.213072,19,5554.248701
7.179265,17,5565.838449
11.373284,29,5583.081703
12.142424,32,5603.330228
5.871194,16,5612.785235
10.929795,29,5629.811299
13.206827,33,5649.419769
9.101908,23,5664.013566
9.833629,26,5679.076316
6.326824,16,5689.042005
8.65597,20,5700.922747
11.648152,29,5717.651787
8.701313,25,5731.63593
12.045743,34,5751.549124
7.784411,21,5765.064234
11.342619,30,5783.634347
6.622287,18,5794.398762
8.572199,24,5810.019235
6.399136,16,5819.954228
4.807784,12,5827.615666
4.879868,14,5835.478539
6.422625,20,5847.774933
4.309816,12,5855.196819
13.943643,36,5878.380874
11.359926,29,5900.848019
7.500777,20,5912.813304
10.879651,28,5929.679461
6.828763,20,5942.020444
6.673076,20,5954.285345
4.951844,13,5963.622483
13.851102,34,5985.126095
7.944601,20,5997.263378
12.000747,32,6015.529592
10.912892,27,6031.475073
16.293526,44,6059.328163
10.001047,24,6073.681754
17.189255,45,6102.301413
4.53475,13,6109.980522
6.015186,16,6119.618332
8.816567,25,6134.820368
12.662877,33,6155.665728
10.147326,26,6172.823943
8.870428,22,6185.758854
11.898954,31,6208.450823
6.62777,18,6221.772353
10.84951,29,6239.431069
8.011223,20,6251.336113
9.804169,22,6264.928792
9.529001,24,6280.73198
8.365633,21,6294.488509
4.115794,11,6300.730169
7.796498,20,6312.982246
5.329562,13,6321.205364
4.669043,13,6329.300479
9.178589,23,6343.987543
5.916408,16,6353.10621
9.608465,27,6369.358409
6.80354,17,6379.418009
4.970401,15,6388.917795
14.018935,34,6409.323437
10.590399,31,6427.679726
9.760584,29,6445.164993
7.005722,18,6455.434178
5.170359,17,6465.463964
3.830957,12,6472.941651
5.626216,15,6481.620325
10.024811,25,6498.872278
12.259222,31,6517.094245
9.639245,24,6531.854827
6.658862,16,6541.672562
7.902318,20,6553.304292
16.63959,40,6580.910043
8.971439,23,6594.465308
13.801388,38,6616.935835
9.189984,24,6631.167586
7.655582,19,6643.725055
11.366888,29,6661.465197
5.707289,13,6669.733627
11.609338,30,6688.304878
7.802373,18,6698.271041
5.370273,14,6706.793089
11.871093,35,6728.542043
4.542842,13,6736.007995
4.490986,13,6742.812361
4.254143,11,6749.279501
13.330565,39,6772.214377
6.073068,15,6780.88442
7.044844,16,6791.318748
11.673037,30,6809.761059
11.270859,27,6826.865919
9.290124,23,6841.233108
10.949127,29,6858.098623
8.094343,22,6870.503808
8.137639,19,6881.803488
4.227521,13,6890.160461
4.309943,13,6898.565116
7.365675,19,6909.491109
4.754553,18,6920.298726
6.116818,18,6930.949346
13.329152,35,6952.575233
7.592594,18,6962.961343
7.735121,19,6975.150685
5.068874,14,6983.544348
13.667172,38,7006.358943
9.091736,22,7020.405061
6.263505,15,7029.279115
5.752877,16,7038.640801
5.362851,14,7046.847424
6.453299,17,7057.674679
6.221236,16,7067.429096
11.205094,27,7083.478996
8.141049,19,7094.935912
11.396958,29,7114.48427
9.253715,24,7128.825274
12.615781,32,7147.737675
11.107384,28,7164.722692
7.329186,20,7178.699995
9.162575,20,7191.039799
9.862026,24,7205.573131
10.067596,27,7221.68592
14.182093,37,7244.300896
5.961314,15,7254.364693
8.020671,22,7268.49872
10.582441,27,7286.437491
9.405391,25,7302.013886
7.736569,17,7311.946989
8.698994,20,7325.420679
11.860438,30,7343.105628
7.949116,17,7353.245755
15.878074,40,7378.910434
4.881559,14,7387.817707
7.138327,17,7398.514493
9.395592,24,7412.583395
11.100198,32,7432.792661
5.62606,14,7441.66742
10.809899,27,7458.675766
10.496094,27,7477.18768
11.348696,30,7495.976304
7.4849,17,7506.751266
8.566062,22,7520.137815
6.387055,16,7529.889765
8.306404,22,7543.412803
6.578733,17,7553.745196
6.11722,16,7562.833962
4.032255,12,7570.219177
7.278001,19,7581.604246
5.181147,13,7589.320516
11.620793,31,7609.252141
9.555112,25,7624.939816
6.921232,16,7634.877467
11.101991,25,7650.483154
9.484122,24,7666.109952
13.830944,33,7687.467048
9.201744,23,7701.71964
14.848838,37,7725.348434
6.860953,19,7737.175421
11.387082,27,7754.719662
6.484207,17,7765.407929
6.092953,15,7774.488032
8.213758,21,7787.834285
8.711,22,7801.575213
16.570371,44,7829.486836
8.971104,25,7844.966608
4.765645,14,7853.024373
13.745947,42,7877.713694
8.686217,22,7892.457137
11.462318,31,7910.519313
5.570866,14,7919.663175
8.309567,21,7932.179971
6.255197,16,7941.900489
6.721538,17,7952.04662
11.714529,28,7971.234697
10.346354,24,7985.079721
5.646224,14,7992.83733
15.955058,38,8015.387046
12.251239,30,8033.321173
11.216388,28,8051.437017
15.099406,39,8075.898317
14.591581,34,8115.181154
9.081021,22,8128.351401
17.20965,41,8153.579237
6.56962,16,8165.945956
7.322713,18,8176.626467
8.093373,21,8188.941944
12.285683,35,8210.890696
9.598301,24,8226.399517
10.760434,25,8242.394937
8.632188,23,8258.234596
14.004031,37,8281.71232
9.220932,23,8296.020436
5.956462,19,8308.071428
9.644389,26,8324.531644
10.369606,26,8341.825513
10.553063,26,8358.175868
5.261582,14,8366.18592
14.606301,37,8395.356474
13.531593,34,8416.714408
10.429454,23,8431.222482
11.119997,27,8447.862316
5.096969,13,8455.846505
21.348468,50,8486.537802
8.129726,25,8504.235426
11.376404,29,8522.965387
5.971657,17,8534.015605
8.248409,21,8547.060572
7.623987,19,8558.738186
10.179134,27,8575.101125
9.04916,23,8588.686818
8.922588,22,8602.632627
7.86535,19,8614.177916
11.167905,31,8634.774836
11.601085,31,8653.689453
7.629202,20,8666.729877
4.3681,12,8674.169037
9.463008,24,8689.4244
11.971222,32,8709.107862
8.13048,21,8722.325528
4.015563,12,8730.188391
5.803542,16,8741.115175
7.612616,20,8754.095874
6.494081,17,8765.010487
7.415652,18,8775.823657
7.713496,20,8787.458831
5.901102,15,8796.846664
11.877387,31,8815.36758
8.590802,22,8829.080968
6.348064,16,8838.909916
12.800849,32,8858.476918
4.532613,12,8865.967275
6.381364,16,8876.185222
7.332126,19,8890.372103
12.642133,31,8909.640019
3.72269,11,8916.464881
7.602644,19,8928.168361
9.881819,24,8944.628047
7.747058,21,8957.653797
9.498882,26,8973.235388
6.171767,16,8982.933099
13.758248,33,9003.379718
12.219851,31,9022.228472
10.629386,26,9037.778152
5.65778,23,9054.049956
10.534568,27,9076.266049
9.368059,26,9091.865389
8.108846,20,9104.377434
7.697634,21,9115.726513
9.526607,21,9127.47764
6.587975,17,9137.451877
7.788629,21,9150.696117
6.779985,21,9164.217603
6.27544,16,9173.090493
8.790665,25,9189.206294
9.032995,26,9206.504447
8.34798,23,9219.9377
10.253455,32,9240.499777
9.527632,25,9256.153655
8.442919,22,9269.870007
13.235287,35,9290.319227
11.138172,29,9307.590826
5.785172,17,9317.779929
11.563269,29,9334.686378
8.788861,24,9349.109649
6.913234,18,9359.624344
13.253226,33,9379.494538
6.48911,18,9389.735129
5.673936,16,9399.141581
13.717014,35,9420.359125
10.403786,26,9436.538421
6.189765,17,9447.349052
13.640173,33,9468.839087
10.060479,25,9484.80457
10.533709,29,9502.532648
10.132748,23,9517.576019
7.896146,20,9529.373429
9.646979,25,9546.447093
11.023293,30,9564.979943
12.719172,30,9583.695921
4.250701,12,9591.5579
9.787915,24,9606.776956
8.370274,22,9620.276379
8.14874,21,9633.350115
5.815608,17,9643.554279
11.987495,32,9663.799222
10.488741,27,9680.176089
3.815755,11,9687.002957
3.831024,11,9698.931381
6.859496,16,9709.248574
9.244498,22,9722.946056
8.509227,22,9737.086137
5.990509,17,9747.537484
9.696823,23,9761.483113
7.842619,20,9774.318337
4.677754,12,9782.0148
6.826757,17,9792.926928
7.503662,18,9804.804102
8.563518,20,9817.537843
12.163709,32,9836.039268
7.02661,17,9852.880142
9.812783,26,9868.604811
8.046214,22,9882.944908
13.727323,32,9902.075479
6.6049,17,9912.842389
12.75635,34,9940.959398
8.656504,20,9953.450406
7.915947,19,9966.23638
13.62668,35,9987.473652
8.264412,21,10000.794197
9.248419,23,10017.760716
8.951386,25,10032.793002
13.276316,32,10052.329285
8.363348,21,10065.423746
12.614327,30,10083.039664
18.238724,46,10109.853631
7.454292,19,10121.10611
12.697481,40,10146.637488
16.320796,40,10173.288527
4.806432,14,10181.737891
9.390398,22,10195.447744
10.556073,28,10214.31403
10.500123,27,10231.067496
11.120482,29,10250.297788
8.030938,20,10261.659313
12.344104,31,10285.015248
10.774013,28,10302.105666
10.537722,27,10319.853399
9.227806,22,10333.660657
5.68418,15,10343.711148
8.569446,23,10357.334491
12.518569,28,10373.389464
8.38344,23,10388.163729
3.78212,14,10396.390389
9.352864,25,10412.697304
7.188025,20,10427.671376
4.614838,13,10435.007387
6.428847,17,10445.496769
7.670675,20,10457.50924
8.694087,22,10478.842003
11.280009,29,10496.052243
5.750052,15,10505.223564
7.929296,20,10517.493964
7.507384,21,10530.09188
13.740719,32,10550.086394
5.904722,15,10559.071455
9.099094,24,10573.002106
4.245735,15,10583.003332
14.093171,39,10606.002904
24.243123,69,10660.4961
14.197407,34,10681.59904
8.573488,23,10695.398747
12.279349,31,10715.137616
9.902145,26,10730.444607
7.927938,20,10742.701407
9.592343,24,10758.163074
13.149534,33,10782.532389
11.265484,28,10801.205969
16.540339,43,10826.216593
7.222146,20,10837.948471
10.441127,26,10857.796824
13.155009,35,10879.052616
10.341406,26,10895.31128
14.285356,33,10916.09782
5.209553,16,10924.957335
10.872239,29,10942.863396
9.01159,22,10955.739263
7.474276,19,10971.235948
3.795602,11,10977.473042
3.578516,12,10985.063035
13.474872,32,11004.170969
5.549775,15,11014.105592
9.137883,24,11027.98195
4.266439,13,11037.89668
14.023183,33,11059.136569
3.916476,13,11066.330811
14.287493,35,11088.869269
8.508418,23,11102.7661
9.450433,23,11116.991285
9.217507,27,11133.060952
7.390568,20,11145.691082
5.368619,15,11155.277204
8.612812,23,11170.033763
7.906438,20,11182.15667
8.269982,22,11194.818106
10.208867,27,11211.200123
6.278125,20,11223.605475
15.385432,42,11255.59138
3.19437,11,11261.50737
7.975297,22,11275.419188
5.608542,15,11284.743655
6.429457,17,11296.595644
13.689593,36,11317.373239
12.069636,33,11337.158755
6.596839,18,11348.449611
9.506752,25,11367.102955
14.163779,41,11391.78685
4.247784,12,11400.839983
7.974157,21,11415.723331
7.951766,20,11428.122526
9.825286,25,11443.110928
3.487247,12,11450.38408
9.496485,23,11464.214004
5.897921,15,11472.44917
5.53641,14,11481.598525
9.39807,25,11496.07469
4.742297,12,11503.831174
15.43567,40,11529.66336
7.710269,18,11540.554136
6.779681,19,11552.687834
5.415516,15,11561.391728
7.105426,21,11574.230148
9.924291,25,11589.52946
5.893346,18,11600.428426
5.88153,15,11609.80845
8.884691,21,11622.47409
8.480473,22,11636.294527
15.562397,35,11658.304654
5.590023,16,11667.976915
3.943706,13,11675.427693
7.37926,21,11688.306746
4.753971,14,11696.952075
9.408682,26,11711.465213
12.102085,34,11746.05564
7.948492,26,11761.346191
7.004697,16,11771.816513
9.538131,28,11788.181789
9.885921,22,11801.463747
5.756693,14,11809.388389
6.958757,20,11821.656083
12.467139,34,11844.450166
8.077841,20,11856.525748
7.602053,21,11869.002458
20.242627,53,11902.945596
6.056701,18,11914.511153
11.110027,29,11933.793705
10.57128,26,11952.328003
8.427377,21,11965.055603
21.806284,52,11997.231298
10.275335,25,12011.9117
8.925909,23,12026.269924
6.767796,18,12058.118447
9.136542,23,12072.166123
10.053301,27,12087.692373
9.686989,28,12104.991743
5.125882,14,12113.488302
8.715412,27,12129.887236
5.791941,20,12141.939675
9.645504,26,12159.717614
5.402577,15,12168.809175
6.305092,20,12181.53198
7.535413,18,12192.728749
9.349246,24,12208.180299
4.944898,16,12218.354915
5.039534,14,12227.765166
5.548972,15,12236.832796
15.831118,42,12267.531334
7.518085,21,12280.627819
4.715439,15,12290.206136
11.504255,29,12308.546334
10.245067,30,12327.138637
10.855703,28,12343.844516
8.516798,24,12359.352174
6.698105,17,12369.949558
14.123156,37,12392.945309
7.849023,20,12405.870063
3.922981,13,12413.475797
10.830441,30,12432.643396
5.338117,18,12443.713409
6.014918,16,12454.806744
11.436123,30,12473.954149
4.735972,14,12482.719922
10.308287,31,12502.781709
7.29253,21,12518.286668
5.397881,15,12527.379174
10.495733,25,12542.747696
10.890351,26,12558.052912
8.263653,27,12575.868758
5.782217,15,12585.010262
7.70575,21,12598.122444
3.359783,13,12605.984028
12.389846,35,12627.984118
9.639662,24,12643.689574
7.918654,20,12656.154079
8.978868,24,12670.071338
6.700196,21,12682.706284
12.663864,29,12700.91339
4.901418,13,12708.876109
6.814046,21,12721.293094
4.879426,15,12730.47291
5.55331,14,12739.84356
8.832012,24,12754.277749
13.787743,36,12775.955999
8.083311,19,12787.498016
5.639781,15,12796.210613
12.31288,32,12815.599275
6.40471,16,12829.915247
10.928855,28,12846.757803
5.296403,16,12857.089126
8.056344,24,12871.485193
11.55081,29,12889.278682
6.79566,19,12901.487829
9.955578,25,12917.098318
15.430104,45,12945.23198
15.782159,44,12970.864273
7.788506,20,12982.604146
7.709434,21,12995.522055
9.922075,29,13013.213933
8.810138,28,13029.504648
11.013755,30,13048.176163
6.056707,16,13057.6142
7.826978,21,13070.10139
12.508471,31,13088.832698
12.816128,32,13107.869223
10.201885,24,13122.747901
9.808698,26,13139.447169
14.396842,41,13163.589793
8.994642,24,13179.071254
5.031142,14,13187.237162
6.42418,17,13198.107467
6.528474,19,13212.011959
10.155495,28,13229.953851
9.630052,26,13245.37603
14.952331,39,13269.395539
8.742238,22,13282.048074
10.518329,27,13299.887276
9.661849,26,13315.516158
4.759781,14,13323.97774
8.305724,22,13337.659477
16.748758,42,13363.164324
5.276917,16,13373.873069
6.465019,18,13394.171314
11.980647,35,13415.264945
12.762283,34,13437.352938
7.758005,19,13449.059108
7.437248,19,13460.779438
8.228505,22,13474.163747
3.677087,11,13480.806531
7.814909,20,13493.889656
11.395623,33,13512.826428
11.459572,34,13534.441379
12.94217,32,13553.968739
6.010964,16,13563.438364
7.456565,19,13575.331847
10.056917,28,13592.304786
9.735929,25,13608.34551
9.256349,23,13622.884446
4.853019,13,13630.291577
11.267508,33,13650.928581
5.78421,15,13660.472718
5.577564,16,13669.262946
8.34999,24,13683.662386
8.247135,22,13697.119999
16.782844,42,13722.52568
11.892001,32,13740.95576
12.24681,33,13760.573243
5.710311,15,13770.41836
19.443145,54,13804.440724
9.86994,27,13821.813281
23.377116,58,13858.682421
4.651609,13,13866.48434
3.803828,13,13873.785552
12.604706,31,13893.36084
11.823569,30,13912.271911
7.676264,21,13925.181809
13.710799,40,13949.895401
16.142322,44,13977.125486
16.362454,42,14003.539097
13.513168,37,14026.136559
11.195213,30,14044.160697
8.858398,27,14061.347088
7.721308,22,14075.205065
10.335587,25,14090.0099
9.20849,21,14102.565677
13.6207,40,14126.407185
8.071737,21,14139.076627
14.228684,36,14163.086465
5.431127,15,14171.215037
17.920607,41,14196.66042
9.574818,24,14210.820002
10.698096,26,14228.06424
15.867904,39,14250.763938
8.333923,21,14263.232864
6.31065,16,14272.730042
9.064788,29,14290.123478
8.33936,19,14301.376884
13.484297,33,14321.66936
14.756582,36,14343.379471
7.089315,18,14354.01957
10.812497,33,14372.407986
7.687676,19,14384.185441
7.953974,22,14396.997801
5.664291,16,14406.79103
8.127747,22,14420.021577
13.413645,36,14441.414485
12.165575,32,14461.242551
7.845093,20,14473.003434
8.683246,24,14487.576425
11.127596,28,14504.65851
9.270423,23,14518.634377
16.180041,39,14543.959226
4.722457,14,14555.408635
9.323842,27,14571.774333
6.077405,17,14581.872107
13.208431,35,14602.118895
18.251523,49,14633.156137
9.833766,27,14648.973859
6.121069,17,14658.860958
5.848255,15,14667.687743
10.119354,26,14684.068928
8.800754,24,14699.168742
12.769788,33,14719.124876
9.843673,26,14734.100036
12.613134,30,14751.829166
12.65134,34,14773.239297
5.127359,15,14782.998594
15.61614,42,14809.195813
15.73562,44,14837.375214
8.6,22,14853.178587
9.409166,25,14876.791317
4.148806,13,14886.459307
6.350652,18,14897.225817
5.81288,18,14907.944281
10.687255,28,14924.907542
14.853701,38,14953.159652
9.694333,25,14967.864213
5.109871,15,14977.016934
4.767749,13,14985.551715
5.303697,18,14997.42617
12.112669,32,15017.470871
4.675871,13,15025.481669
8.97243,23,15040.909566
6.814546,19,15052.891596
6.312518,20,15065.126868
14.970898,33,15086.848973
8.275799,19,15099.107786
16.991018,43,15126.015216
9.464768,26,15142.719679
11.560941,39,15166.369053
4.939113,13,15175.056576
16.80029,40,15197.924767
12.274639,31,15217.889388
11.792502,28,15234.307889
11.423024,34,15255.684454
4.854424,14,15264.062359
14.071055,37,15287.916053
5.651909,15,15297.105696
11.08944,28,15313.862759
6.864138,21,15326.740379
3.872672,11,15333.500845
13.237943,33,15353.300709
10.164341,26,15368.817135
8.873086,25,15384.78343
6.309336,16,15394.843876
13.24743,37,15419.96919
7.711769,20,15432.056896
6.466934,18,15443.179816
10.749997,27,15459.739681
18.524503,53,15492.844859
3.683785,11,15499.165071
9.222902,24,15513.296914
6.292947,17,15524.27579
9.545451,28,15541.934582
